,"('spectral_bandwidth', 'kurtosis', '01')","('spectral_bandwidth', 'max', '01')","('spectral_bandwidth', 'mean', '01')","('spectral_bandwidth', 'median', '01')","('spectral_bandwidth', 'min', '01')","('spectral_bandwidth', 'skew', '01')","('spectral_bandwidth', 'std', '01')","('spectral_centroid', 'kurtosis', '01')","('spectral_centroid', 'max', '01')","('spectral_centroid', 'mean', '01')","('spectral_centroid', 'median', '01')","('spectral_centroid', 'min', '01')","('spectral_centroid', 'skew', '01')","('spectral_centroid', 'std', '01')","('spectral_rolloff', 'kurtosis', '01')","('spectral_rolloff', 'max', '01')","('spectral_rolloff', 'mean', '01')","('spectral_rolloff', 'median', '01')","('spectral_rolloff', 'min', '01')","('spectral_rolloff', 'skew', '01')","('spectral_rolloff', 'std', '01')","('zcr', 'kurtosis', '01')","('zcr', 'max', '01')","('zcr', 'mean', '01')","('zcr', 'median', '01')","('zcr', 'min', '01')","('zcr', 'skew', '01')","('zcr', 'std', '01')","('rmse', 'kurtosis', '01')","('rmse', 'max', '01')","('rmse', 'mean', '01')","('rmse', 'median', '01')","('rmse', 'min', '01')","('rmse', 'skew', '01')","('rmse', 'std', '01')",genre_top
1633,2.0783019066,3664.3459473,1291.748291,1152.368042,802.79870605,1.5876530409,398.05404663,26.142948151,5360.6313477,753.8135376,599.94995117,361.25494385,4.2569055557,477.4793396,7.2419600487,9173.1445312,1128.9309082,602.9296875,236.86523438,2.7592449188,1295.2697754,183.01480103,0.4912109375,0.026583325118,0.02294921875,0.0,12.072650909,0.027708496898,-0.64937710762,19.948129654,7.7115082741,7.6556577682,6.8539753556e-05,0.13803677261,4.1568222046,1
1634,-0.45713707805,3386.7585449,1563.6086426,1539.3881836,0.0,0.30697599053,514.95507812,5.4022197723,5523.2241211,1102.3724365,1016.7885132,0.0,1.6408284903,591.9095459,1.0485705137,9614.5751953,2300.7729492,1841.0888672,0.0,1.1021416187,1391.1107178,22.161077499,0.375,0.034926988184,0.029296875,0.0,3.3532171249,0.028768224642,-0.63684821129,16.893587112,6.5442199707,7.1324439049,0.0,-0.064090415835,3.2428183556,7
1635,-0.62391841412,3984.7929688,2025.2353516,1974.9417725,0.0,0.080240949988,705.31652832,7.368481636,7700.8505859,1726.4569092,1517.5415039,0.0,1.9533014297,891.82177734,-0.28951123357,10379.003906,3712.7314453,2971.5820312,0.0,0.84318560362,2029.9976807,67.524139404,0.759765625,0.049746114761,0.03759765625,0.0,6.8670663834,0.057388886809,1.4430980682,19.076873779,8.6161365509,9.3683986664,0.0,-0.65467357635,2.9806270599,7
1636,0.076651386917,3773.1105957,1250.711792,1312.3342285,0.0,-0.088421411812,501.83279419,5.19379282,5688.737793,791.75628662,644.89697266,0.0,1.6452510357,512.63238525,1.2023596764,9528.4423828,1644.0722656,1141.2597656,0.0,0.9938505888,1273.8959961,40.487052917,0.30322265625,0.018885288388,0.013671875,0.0,4.9137134552,0.0195809789,-0.48518872261,17.223489761,6.831384182,7.0911130905,0.0,0.088839881122,3.0964305401,2
1637,8.8962945938,3394.0463867,1566.2485352,1535.987793,881.67907715,2.288541317,329.02374268,32.945426941,5821.3823242,1051.8840332,964.58416748,540.09210205,5.5718741417,555.32763672,27.540845871,9603.8085938,1816.3405762,1658.0566406,602.9296875,5.1118836403,1070.1246338,40.548667908,0.4287109375,0.043483480811,0.03515625,0.009765625,6.2292132378,0.048583358526,6.2884874344,21.354768753,3.2084126472,2.7196874619,0.00040451352834,1.897996664,1.9468941689,4
1638,2.7118420601,3725.8234863,1474.3181152,1392.7755127,0.0,1.203879714,533.63970947,6.4075293541,6387.0444336,1538.2084961,1327.5831299,0.0,2.0186915398,860.63769531,3.5877540112,9399.2431641,2911.314209,2745.4833984,0.0,1.4987424612,1557.8345947,10.391819,0.5966796875,0.078137516975,0.05419921875,0.0,2.6480541229,0.068844519556,-0.055014371872,13.863575935,2.5815467834,2.415807724,0.0,0.78878724575,2.2886285782,1
1639,1.7420291901,4198.6894531,833.44244385,705.66638184,125.39006805,1.2119237185,519.91308594,55.137523651,7385.4331055,456.09619141,340.48171997,31.057407379,4.8847007751,480.87072754,9.1251773834,9883.7402344,883.48468018,506.03027344,32.299804688,2.3457040787,1056.7008057,532.14813232,0.81787109375,0.010287050158,0.0048828125,0.001953125,21.781173706,0.030853031203,2.5312848091,16.44301796,7.1974043846,7.4549074173,0.00072644051397,-0.34144577384,2.3953692913,2
1640,-0.39512217045,3996.6308594,1435.3364258,1347.1678467,130.91815186,0.53567349911,782.73040771,2.3822431564,5805.0688477,900.06884766,704.29827881,36.012016296,1.3955203295,760.70220947,1.5367430449,9603.8085938,1781.2097168,1205.859375,10.766601562,1.406211257,1866.8891602,14.650355339,0.4462890625,0.024517038837,0.0078125,0.0,2.9053885937,0.036185547709,-1.0236282349,18.218866348,7.4723119736,8.7204055786,6.1804959842e-05,-0.34701934457,4.0771017075,7
1641,9.0143222809,3624.4812012,1314.2319336,1325.1149902,0.0,-1.2391778231,311.2828064,2.942586422,5517.1552734,1403.3527832,1358.2325439,0.0,0.98173671961,604.05474854,2.8253285885,9463.8427734,2629.220459,2627.0507812,0.0,0.032416455448,931.16705322,4.9448242188,0.37744140625,0.075542941689,0.0673828125,0.0,1.8840177059,0.055941879749,0.43154025078,2.5876104832,1.0622074604,1.045541048,0.0,-0.25889825821,0.4093965888,4
1642,8.4921636581,3495.4072266,817.14086914,774.30187988,551.18634033,1.6117933989,171.88035583,248.90568542,5989.2407227,407.30407715,395.07232666,207.42089844,7.7200040817,134.49403381,33.801280975,9431.5429688,584.8760376,452.19726562,129.19921875,3.2204451561,396.70901489,2767.2839355,0.513671875,0.01229765825,0.01123046875,0.00390625,36.952659607,0.0052494597621,-0.706138134,11.055891991,6.2036890984,6.7198629379,7.585122512e-05,-0.53629428148,2.1389985085,1
1643,2.930629015,3531.0734863,1326.012207,1248.5621338,494.09994507,1.1545635462,370.37796021,2.9810142517,4863.9375,1201.6778564,1080.6281738,184.93959045,1.5723490715,607.9185791,2.2420654297,8979.3457031,2136.1608887,1733.4228516,172.265625,1.4747669697,1191.6889648,5.4421625137,0.31103515625,0.061505500227,0.05078125,0.001953125,2.0082080364,0.047944109887,3.4616875648,14.742571831,2.699267149,2.2013661861,0.00030064480961,1.4477818012,1.9440834522,4
1644,6.9495601654,4316.9135742,1263.1749268,1251.3453369,0.0,1.2129104137,440.75558472,25.392671585,7561.1884766,1111.7424316,1042.088623,0.0,2.8427827358,509.79421997,11.773692131,10422.070312,2338.7700195,2304.0527344,0.0,1.8290861845,1071.0021973,84.686424255,0.69189453125,0.048529453576,0.04150390625,0.0,6.0710477829,0.034057315439,-0.46466779709,12.256387711,4.9497618675,4.2410297394,0.0,0.25241518021,2.2426540852,5
1645,9.2111940384,3636.4970703,1336.7044678,1215.4498291,0.0,2.8306498528,479.52880859,9.4884853363,5632.4741211,1083.4754639,976.40753174,0.0,2.6021127701,407.43835449,7.8823828697,9442.3095703,2137.8867188,1765.7226562,0.0,2.7230899334,1209.1081543,12.689671516,0.27783203125,0.049103986472,0.04638671875,0.0,2.1235585213,0.022462988272,0.58287739754,8.4804592133,2.5699183941,2.349814415,0.0,0.71549957991,1.3980698586,7
1646,0.6696357131,3684.2155762,1932.9255371,1837.9255371,1109.0281982,0.99180912971,418.11022949,7.337146759,4807.5253906,1258.1450195,1097.9055176,474.28839111,2.6167993546,624.38702393,2.0231785774,8925.5126953,2372.9985352,1668.8232422,322.99804688,1.7282731533,1643.3275146,13.932526588,0.3154296875,0.03552325815,0.0263671875,0.0,3.1141495705,0.029411179945,2.092502594,14.366330147,3.2385742664,2.813750267,0.0013322130544,1.2371096611,2.0605988503,4
1647,-0.65905326605,3811.442627,1993.5704346,1947.8979492,753.18157959,0.25449180603,381.35525513,0.66704899073,6724.534668,1824.572998,1684.4952393,193.57116699,0.77940505743,696.2756958,-1.1745187044,9237.7441406,3987.5529785,4015.9423828,32.299804688,0.11152800918,1525.517334,7.8897013664,0.66162109375,0.073508903384,0.06591796875,0.00048828125,1.9355014563,0.052540387958,1.9163208008,18.29671669,5.6477012634,5.1066474915,0.00073898344999,1.2324342728,2.8460586071,3
1648,-0.89914387465,3909.5683594,1846.4898682,2027.454834,247.25538635,-0.30560418963,841.28710938,0.23111388087,5638.4863281,1667.9700928,1609.1781006,54.933956146,0.62170982361,1040.9034424,-0.70535618067,9722.2412109,3581.6154785,3865.2099609,53.833007812,0.14235384762,2174.8166504,9.9722518921,0.44775390625,0.05259007588,0.033203125,0.0029296875,2.8314728737,0.056709367782,-0.64242053032,20.167743683,8.3022346497,8.944393158,0.0026294754352,-0.10102965683,3.9774708748,7
1649,3.2116823196,3687.8945312,812.41705322,561.83770752,172.82040405,1.8990436792,643.77868652,13.676813126,4929.1108398,416.78662109,170.67881775,49.243492126,3.5369699001,671.63317871,8.474404335,8817.8466797,762.63000488,172.265625,32.299804688,3.006118536,1544.8311768,62.761867523,0.38916015625,0.011705332436,0.00537109375,0.0009765625,7.2766251564,0.027879606932,9.4846019745,14.805007935,1.6059440374,1.2656844854,0.0013316806871,2.471903801,1.4216368198,6
1650,0.85730063915,4514.7202148,1767.6174316,1676.7128906,687.80004883,0.78664886951,458.71051025,7.6616830826,8376.6835938,1466.748291,1294.5357666,275.91659546,1.9573110342,722.07012939,0.90079122782,10572.802734,3136.9277344,2939.2822266,161.49902344,0.72567522526,1480.1704102,28.350769043,0.79248046875,0.060263935477,0.04833984375,0.0,3.6833035946,0.050566785038,0.2404961586,17.105865479,5.2749090195,4.2838654518,9.5809991763e-05,0.9781987071,3.7971358299,3
1651,8.2503452301,3529.8000488,1111.899292,1110.0438232,595.15612793,1.6041074991,212.45814514,101.75253296,6143.2158203,772.89471436,769.32006836,267.95031738,5.9916806221,206.14677429,48.391025543,9614.5751953,1601.0895996,1690.3564453,366.06445312,3.1025481224,428.72164917,100.98228455,0.40625,0.030948229134,0.02880859375,0.00341796875,6.5261135101,0.015995431691,-0.85019516945,10.935932159,5.0845770836,4.891720295,2.8732381452e-07,0.091399259865,2.1394762993,0
1652,2.2859709263,3460.5644531,1648.0183105,1588.4912109,0.0,-0.20938758552,379.61740112,3.2678694725,5528.5429688,1359.8292236,1223.3696289,0.0,1.1962603331,509.83685303,0.068871043622,9496.1425781,2787.8564453,2497.8515625,0.0,0.69227725267,1210.4888916,12.972908974,0.3466796875,0.059498243034,0.05322265625,0.0,2.7269229889,0.033724114299,0.044108390808,15.247431755,4.3447237015,4.3806300163,0.0,0.066927827895,1.9051517248,3
1653,5.4333238602,3460.7990723,907.7767334,811.40148926,0.0,1.6902575493,474.72824097,25.490694046,5506.6660156,558.4619751,505.6867981,0.0,4.4885354042,461.99224854,18.853866577,9334.6435547,982.14379883,882.86132812,0.0,4.0430130959,994.51483154,69.36693573,0.369140625,0.022865084931,0.02197265625,0.0,7.5722613335,0.025519385934,0.34205389023,12.780368805,2.761980772,3.0102021694,0.0,0.37810227275,1.9087885618,6
1654,61.0026474,3677.6582031,582.45574951,534.3649292,351.27807617,7.2065982819,288.94613647,159.41571045,5566.684082,225.66255188,182.90562439,98.017478943,12.303070068,377.61373901,134.35980225,9453.0761719,256.90652466,183.03222656,75.366210938,11.453217506,722.75402832,119.03671265,0.11669921875,0.0061022001319,0.00439453125,0.00244140625,10.019406319,0.0078418906778,-0.45043444633,8.3380041122,3.6206743717,3.8404664993,1.7410299051e-06,-0.36090657115,1.6245622635,5
1655,1.4970008135,3281.1071777,2171.5314941,2189.1159668,0.0,-0.57922583818,299.11001587,1.0412338972,5652.0561523,2386.1577148,2413.1906738,0.0,0.22089365125,530.12573242,2.2764904499,9528.4423828,4888.5908203,4931.1035156,0.0,-0.59244680405,882.17382812,0.63797283173,0.46923828125,0.12969231606,0.11962890625,0.0,0.74586862326,0.057330623269,5.1163549423,8.4746952057,1.8344863653,1.599034071,0.0,1.8777924776,1.314017415,2
1656,1.9959686995,3242.7363281,1302.8345947,1232.0543213,512.05639648,1.3240646124,372.83346558,11.964791298,5501.0908203,1044.1315918,980.58148193,265.13119507,2.5175859928,381.89303589,5.2961974144,9377.7099609,2150.0708008,2045.6542969,118.43261719,1.3070664406,732.65527344,35.313404083,0.3544921875,0.043676268309,0.03955078125,0.00439453125,4.8750867844,0.027738627046,-0.25947022438,9.6802492142,2.5883772373,2.8196926117,1.9824212359e-05,0.01061120443,1.6332551241,0
1657,-0.30790352821,3677.2045898,1618.9815674,1612.1782227,0.0,-0.15755964816,719.6942749,1.8820252419,5512.5,1595.7235107,1451.3024902,0.0,0.73674583435,778.58129883,0.2922809124,9377.7099609,3185.9921875,2734.7167969,0.0,0.61914902925,1688.3212891,10.782466888,0.4267578125,0.076293744147,0.0703125,0.0,2.7506277561,0.05178232491,1.6713347435,16.303770065,5.3599944115,5.2473912239,0.0,0.45915275812,2.7410871983,0
1658,-0.33737334609,2470.8505859,1235.2584229,1120.276123,523.14160156,0.78650331497,378.10968018,2.0953547955,3315.5827637,843.0447998,711.78302002,167.36865234,1.3730654716,372.33200073,1.0641809702,5867.7978516,1586.0413818,1108.9599609,107.66601562,1.3500742912,1116.1369629,2.9465799332,0.126953125,0.033993620425,0.03271484375,0.0029296875,1.1413806677,0.012424859218,7.0239830017,14.531628609,2.184235096,2.0187859535,0.047870375216,1.7152121067,1.0703855753,7
1659,-0.15901778638,3739.3613281,1652.0906982,1506.6881104,0.0,0.67735642195,602.65185547,6.2720389366,6225.9462891,1350.9450684,1104.5708008,0.0,2.3803987503,874.57489014,1.9873986244,9593.0419922,2589.1672363,1894.921875,0.0,1.6571677923,1869.9929199,16.176233292,0.626953125,0.059061665088,0.041015625,0.0,3.7004673481,0.065878912807,19.971353531,17.99864006,1.1091971397,0.87217080593,0.0,3.0695416927,0.94444674253,1
1660,6.7323288918,3578.4855957,1508.9090576,1356.2893066,872.5769043,2.6265153885,507.97528076,17.251138687,5389.5708008,814.6003418,618.71343994,473.29064941,4.1908946037,707.41516113,13.834218979,9259.2773438,1097.69104,667.52929688,247.63183594,3.872076273,1674.9676514,31.342485428,0.35693359375,0.031832374632,0.02294921875,0.0166015625,5.5577030182,0.038912404329,-0.26037526131,11.421512604,4.356148243,4.2856531143,0.00060042558471,0.11636459082,2.1598455906,4
1661,3.1988005638,3875.9379883,1683.2167969,1543.4206543,0.0,0.71765345335,615.95068359,7.6260766983,6139.5571289,1481.1072998,1198.6286621,0.0,2.6254577637,1100.3356934,6.2406177521,9916.0400391,2694.8337402,2260.9863281,0.0,2.4416565895,1899.0529785,13.776028633,0.6884765625,0.087244093418,0.056640625,0.0,3.6891458035,0.12216545641,-0.36592316628,9.4955062866,2.1812636852,2.1409797668,0.0,0.36837431788,1.4961695671,0
1662,4.6347990036,4115.9023438,1404.9118652,1374.8625488,0.0,1.1920392513,405.77539062,11.844024658,6670.4511719,1087.4298096,934.08380127,0.0,2.367518425,568.10949707,3.8958210945,10249.804688,2234.1691895,2088.7207031,0.0,1.3370361328,1292.0583496,4.0678539276,0.22802734375,0.038051020354,0.0322265625,0.0,1.5151747465,0.02336688526,-1.4006302357,12.795575142,5.2364501953,5.1672773361,0.0,0.11492409557,3.1922366619,1
1663,4.4355492592,3931.7434082,1134.3540039,953.51312256,0.0,2.0666077137,586.55096436,10.13394928,5995.9853516,855.6673584,563.2835083,0.0,3.2087554932,982.13562012,6.6070713997,9969.8730469,1511.6988525,947.4609375,0.0,2.6444170475,1838.15271,19.4915905,0.48193359375,0.033490214497,0.017578125,0.0,4.2360897064,0.056819010526,-0.42496347427,6.9169635773,1.8833292723,1.8136138916,0.0,0.57539325953,1.1864563227,2
1664,2.3703072071,3538.9816895,1243.229126,1192.5748291,586.42364502,1.0633043051,320.23809814,29.94629097,5616.3828125,896.96942139,851.51818848,299.68508911,2.9776492119,323.18273926,9.3636131287,9539.2089844,1697.4044189,1614.9902344,269.16503906,1.8702152967,798.19152832,15.251430511,0.3671875,0.042321413755,0.041015625,0.00390625,1.9069960117,0.019931696355,-0.49026060104,14.539632797,5.0958948135,5.2646279335,8.9629484137e-06,0.1071280688,2.8503317833,7
1665,4.6329641342,3831.440918,1206.244873,1076.2304688,619.91461182,1.8277209997,424.38427734,27.686145782,5474.3393555,561.08886719,465.39892578,213.40684509,4.0786657333,357.1529541,20.921766281,9366.9433594,868.41674805,624.46289062,150.73242188,3.9962096214,915.84136963,105.73846436,0.33056640625,0.016854001209,0.01416015625,0.00390625,7.7206926346,0.0136801349,-0.16123223305,11.53617382,4.7038841248,4.7430305481,1.7363658117e-05,-0.050564594567,1.7416650057,4
1666,-0.44380700588,3559.253418,955.3770752,910.51672363,254.2401886,0.49623018503,462.5149231,2.9534697533,3383.7270508,624.2119751,456.54006958,65.476158142,1.6793735027,518.05792236,0.86625128984,8225.6835938,1179.6791992,818.26171875,53.833007812,1.2253917456,1128.3502197,11.097350121,0.26513671875,0.025463618338,0.0146484375,0.00146484375,3.0953233242,0.032254077494,-0.49853396416,17.893177032,6.9153766632,7.0049977303,0.0010005845688,-0.18441490829,3.3412959576,6
1667,2.043469429,3291.5446777,1390.5837402,1323.2183838,0.0,0.16917228699,428.39474487,10.4826231,5881.9101562,1181.9686279,1127.5264893,0.0,1.3278462887,415.96954346,5.5469107628,9603.8085938,2059.9458008,1808.7890625,0.0,1.5563060045,897.19586182,4.6201634407,0.38134765625,0.065985351801,0.060546875,0.0,1.4389177561,0.032773286104,3.4029083252,11.10473156,1.9747503996,1.6404708624,0.0,1.5113424063,1.422549963,1
1668,2.7202017307,3461.3063965,1547.8144531,1496.1357422,679.58764648,1.1698272228,390.03692627,10.504515648,5409.6318359,1449.4942627,1322.7353516,215.0756073,2.6437857151,702.88916016,5.7786316872,9076.2451172,2916.0888672,2842.3828125,86.1328125,1.5769488811,1246.0258789,9.6424636841,0.392578125,0.072723947465,0.060546875,0.0029296875,2.7608873844,0.057214468718,0.43874883652,9.2989530563,2.8287832737,2.8532145023,0.00032950681634,0.08137448132,1.2377918959,4
1669,0.12583427131,3397.800293,1599.1630859,1561.1118164,599.46075439,0.29615288973,354.27838135,1.8199093342,4806.3095703,1308.0900879,1213.0142822,257.79806519,1.0821639299,516.17358398,-0.20189999044,9291.5771484,2836.7670898,2691.6503906,129.19921875,0.45293599367,1150.786499,8.4935588837,0.34619140625,0.050153620541,0.04150390625,0.0029296875,2.241076231,0.035385686904,0.44940042496,14.117895126,3.934497118,3.8713283539,0.00030353412149,0.52164173126,1.9718520641,7
1670,0.21223238111,4031.6721191,1783.9477539,1750.0609131,466.47903442,0.46670261025,533.77514648,8.1158714294,6565.6738281,1471.409668,1278.8266602,243.0032196,2.1783778667,785.34899902,0.91921585798,9733.0078125,3092.1003418,2691.6503906,150.73242188,0.9907502532,1678.3186035,17.852443695,0.51318359375,0.053312078118,0.04150390625,0.001953125,3.597507,0.049336802214,-0.72698354721,16.767108917,7.8803639412,8.0607757568,0.0049863867462,-0.16003240645,3.4546000957,3
1671,11.932672501,3968.3408203,896.8404541,749.86584473,318.42337036,3.2179427147,564.4487915,28.95565033,7351.1777344,517.58892822,283.52151489,96.894439697,5.0043239594,826.15289307,16.391649246,9517.6757812,865.75878906,322.99804688,75.366210938,3.9635324478,1610.0837402,84.813606262,0.7724609375,0.020235784352,0.00732421875,0.00390625,8.59815979,0.062740713358,1.2525873184,6.607609272,1.599511385,1.3341726065,0.0012480248697,1.0737755299,1.0611108541,5
1672,15.388226509,2671.1525879,912.29528809,846.171875,522.80010986,3.6207363605,309.20098877,31.826055527,3938.8151855,536.18432617,447.03091431,191.61167908,5.6369614601,503.6741333,28.903686523,6879.8583984,760.01556396,581.39648438,118.43261719,5.4218740463,981.21478271,41.939964294,0.3720703125,0.027514785528,0.02099609375,0.0009765625,6.4739322662,0.044435933232,0.025756120682,9.266087532,3.5175778866,3.5373351574,0.0061466838233,0.1469682157,1.5567263365,7
1673,0.5891726613,3470.4863281,2007.2921143,1976.2769775,0.0,-0.013068077154,443.48236084,1.4813050032,5494.4082031,1846.6065674,1673.7955322,0.0,1.0733139515,758.65386963,-0.57666611671,9442.3095703,3732.5180664,3359.1796875,0.0,0.50012719631,1629.5328369,3.2420527935,0.51123046875,0.095521427691,0.07666015625,0.0,1.4757174253,0.065640561283,1.1603646278,6.7405467033,1.4095990658,1.171279192,0.0,1.151922226,1.1640629768,1
1674,8.752904892,3427.3439941,1438.9840088,1408.0020752,798.68859863,1.7742886543,248.50523376,8.8700580597,6200.8779297,1255.5153809,1170.7945557,490.62786865,1.6811038256,377.4697876,2.796384573,9786.8408203,2476.6586914,2304.0527344,527.56347656,1.041783452,892.18121338,7.311422348,0.322265625,0.05407050252,0.0498046875,0.01171875,1.4962528944,0.022688953206,3.563419342,7.5660119057,1.5206749439,1.2848217487,1.430458542e-05,1.6182464361,0.96007090807,7
1675,-0.29229071736,3669.4138184,1601.8757324,1595.883667,312.47732544,0.16511519253,555.40722656,16.575244904,6130.6972656,1156.2866211,989.01599121,124.72389984,3.0735094547,708.93499756,2.0535058975,9883.7402344,2396.8181152,1905.6884766,139.96582031,1.1878962517,1647.9104004,13.865776062,0.3115234375,0.040682055056,0.0341796875,0.0029296875,2.8693387508,0.025531414896,0.094978809357,12.479093552,5.498934269,5.3002538681,0.00012889476784,0.14469195902,1.9639507532,4
1676,0.69041776657,3832.4143066,1386.0750732,1222.9101562,0.0,0.85931658745,604.38244629,5.6402792931,5742.2138672,1109.1309814,954.84320068,0.0,1.8359259367,721.8371582,2.213129282,9733.0078125,2177.3425293,1668.8232422,0.0,1.376513958,1597.039917,11.314258575,0.4326171875,0.049481023103,0.041015625,0.0,2.7477538586,0.047240566462,-0.56722450256,19.549118042,4.9969615936,3.5034792423,0.0,0.70378637314,4.2467093468,7
1677,7.1767840385,3455.6325684,1099.7669678,903.21313477,692.71801758,2.315844059,402.04629517,12.235959053,3733.6982422,1089.9832764,1017.2822266,306.47781372,2.825758934,309.07415771,28.359397888,8785.546875,2053.6918945,1851.8554688,204.56542969,4.6889257431,755.0479126,4.0844931602,0.21923828125,0.065655224025,0.0654296875,0.0029296875,0.79820483923,0.019888225943,5.4338989258,13.960066795,3.9224839211,3.5335376263,0.0033441046253,1.761400342,1.9059522152,1
1678,-1.2108485699,3578.2089844,2489.8283691,2619.2053223,0.0,-0.19613300264,564.40985107,-1.1286466122,6973.8417969,2663.3220215,2846.4233398,0.0,-0.035962533206,1020.4284668,-1.4026702642,10303.637695,5393.0087891,5932.3974609,0.0,-0.15395016968,1974.9501953,-0.067051179707,0.435546875,0.12782780826,0.10302734375,0.0,0.88820558786,0.089520767331,0.030756235123,19.493070602,8.8033246994,7.3185901642,0.0,0.68436127901,3.5691888332,1
1679,12.348723412,3703.7873535,1234.9281006,1130.9228516,650.34753418,3.468331337,480.20062256,25.710483551,5402.7758789,1022.2489624,944.46990967,454.7144165,4.6209764481,458.91146851,16.036464691,9280.8105469,1970.6020508,1690.3564453,581.39648438,3.8875155449,1214.4420166,17.929000854,0.25,0.049855258316,0.048828125,0.001953125,2.8405327797,0.020316923037,-0.84640860558,11.575265884,4.5242733955,4.1002016068,9.0434594313e-05,0.30399855971,2.5638129711,0
1680,-0.15397693217,3369.4238281,1305.9169922,1260.6478271,403.87243652,0.48298689723,492.18310547,15.169103622,5746.8857422,773.918396,612.2578125,143.8924408,2.6283974648,513.12359619,3.5159070492,9657.6416016,1482.8327637,829.02832031,96.899414062,1.6192393303,1305.1469727,128.0879364,0.560546875,0.026086591184,0.02099609375,0.0,9.2438106537,0.03154804185,6.5033607483,25.152565002,3.6407620907,1.7238476276,8.5511346697e-05,2.4168651104,4.6406583786,1
1681,11.047907829,4030.7333984,848.92773438,745.52386475,285.8553772,2.9219732285,541.07025146,25.320823669,7034.9892578,651.20031738,442.01739502,50.554737091,4.6253123283,967.24127197,19.621538162,9679.1748047,1030.8723145,968.99414062,32.299804688,4.1630015373,1560.7213135,42.013961792,0.71923828125,0.038292799145,0.00927734375,0.00146484375,6.1530499458,0.086226664484,1.2876701355,12.036712646,3.7115106583,3.3286867142,0.00086960336193,0.091705158353,1.615927577,6
1682,-0.10799272358,3601.8256836,1561.7502441,1509.4084473,0.0,0.552701056,711.03833008,3.0549805164,5512.5,973.67138672,814.70068359,0.0,1.5453802347,682.63232422,0.76625972986,9377.7099609,2163.8129883,1485.7910156,0.0,1.2765296698,1951.0566406,5.3035783768,0.18798828125,0.024756902829,0.02001953125,0.0,1.8843722343,0.019450047985,0.61391758919,20.184545517,4.7186665535,3.8894937038,0.0,0.96602714062,3.1462244987,2
1683,-0.28290942311,3525.3310547,1835.3896484,1738.1950684,913.52087402,0.68426328897,393.91790771,3.4254765511,7086.7695312,1677.151001,1434.3015137,310.11264038,1.5048338175,747.78918457,0.3171069324,9872.9736328,3390.3652344,3057.7148438,139.96582031,0.8198081255,1397.9333496,20.731866837,0.77197265625,0.076051004231,0.06103515625,0.00146484375,2.9878673553,0.056960567832,9.4607191086,19.116868973,3.8641946316,3.339931488,2.6017425625e-05,2.6131196022,2.7562074661,3
1684,-0.30083611608,3193.3508301,1260.1411133,1238.3078613,610.85247803,0.48433592916,341.34503174,4.2349462509,5673.2070312,921.27227783,876.35369873,234.88374329,0.85805737972,370.64715576,1.126486063,9517.6757812,1931.3739014,1830.3222656,150.73242188,0.80923104286,899.7467041,1.3358291388,0.17431640625,0.035243932158,0.0322265625,0.00341796875,0.9182305932,0.01977596432,0.6427564621,9.2596664429,3.854929924,3.8348965645,9.4421135145e-05,0.029849505052,1.3488304615,0
1685,2.2359623909,3714.583252,2166.7097168,2191.09375,0.0,-0.95573377609,383.67562866,2.0264956951,6219.1518555,1886.9859619,1874.1751709,0.0,0.17605599761,462.26940918,0.57977116108,9453.0761719,4273.5766602,4338.9404297,0.0,-0.49865201116,1180.1888428,5.1292386055,0.48193359375,0.07378706336,0.068359375,0.0,1.2829735279,0.030557746068,-0.37110757828,13.022892952,4.432384491,4.2597236633,0.0,0.22623047233,2.3498969078,2
1686,0.45236304402,3403.8466797,1389.6517334,1368.2253418,457.01437378,0.23712463677,279.37994385,1.6152008772,5738.7294922,1249.0715332,1218.3771973,190.63108826,0.26803937554,403.26116943,2.5169532299,9603.8085938,2286.9033203,2250.2197266,64.599609375,0.35585156083,799.30480957,1.0539499521,0.318359375,0.066581398249,0.06005859375,0.0,0.93660771847,0.048665437847,-0.10474467278,5.8365530968,2.0402314663,1.7531791925,1.2903846255e-05,0.57058495283,1.0727424622,1
1687,4.2952928543,3808.4138184,1705.9368896,1596.3718262,722.50286865,1.8000532389,487.84884644,8.8913660049,5507.3496094,1214.1977539,1045.5822754,273.83584595,2.3492693901,641.01287842,4.0538282394,9463.8427734,2334.8291016,1884.1552734,32.299804688,1.7902978659,1585.9957275,0.76445966959,0.3447265625,0.044771503657,0.0361328125,0.0,0.93914151192,0.033082347363,0.28997731209,13.761717796,4.8458542824,5.0257730484,8.8053666332e-06,-0.47991377115,1.9892629385,1
1688,1.6174024343,4201.6230469,1453.2679443,1370.6586914,0.0,0.75504469872,484.31652832,10.126866341,7385.5913086,1011.8685913,883.70733643,0.0,2.2156357765,532.14453125,3.6130030155,10206.738281,2081.1101074,1765.7226562,0.0,1.7118979692,1284.7028809,65.457511902,0.45654296875,0.032990876585,0.02734375,0.0,5.6100859642,0.025102876127,0.34909200668,17.705984116,8.5510225296,8.3204784393,0.0,0.0060806605034,2.9609529972,4
