"('spectral_bandwidth', 'kurtosis', '01')","('spectral_bandwidth', 'max', '01')","('spectral_bandwidth', 'mean', '01')","('spectral_bandwidth', 'median', '01')","('spectral_bandwidth', 'min', '01')","('spectral_bandwidth', 'skew', '01')","('spectral_bandwidth', 'std', '01')","('spectral_centroid', 'kurtosis', '01')","('spectral_centroid', 'max', '01')","('spectral_centroid', 'mean', '01')","('spectral_centroid', 'median', '01')","('spectral_centroid', 'min', '01')","('spectral_centroid', 'skew', '01')","('spectral_centroid', 'std', '01')","('spectral_rolloff', 'kurtosis', '01')","('spectral_rolloff', 'max', '01')","('spectral_rolloff', 'mean', '01')","('spectral_rolloff', 'median', '01')","('spectral_rolloff', 'min', '01')","('spectral_rolloff', 'skew', '01')","('spectral_rolloff', 'std', '01')","('zcr', 'kurtosis', '01')","('zcr', 'max', '01')","('zcr', 'mean', '01')","('zcr', 'median', '01')","('zcr', 'min', '01')","('zcr', 'skew', '01')","('zcr', 'std', '01')","('rmse', 'kurtosis', '01')","('rmse', 'max', '01')","('rmse', 'mean', '01')","('rmse', 'median', '01')","('rmse', 'min', '01')","('rmse', 'skew', '01')","('rmse', 'std', '01')",genre_top
-0.6870782375300001,3880.1027831999995,2291.5292969,2165.6730957,0.0,0.4319806993,634.71990967,0.7664865255399999,7467.027831999999,2157.5559082,1639.6090087999999,0.0,1.2399843931,1409.9616699,-1.0784823895,9819.140625,4612.862793,4317.4072266,0.0,0.36342093349,2448.4748535,6.506258010900001,0.75927734375,0.089335389435,0.0439453125,0.0,2.4893975258000003,0.11808970570999999,-0.61178016663,12.525007248,4.2105441093,4.0805439949,0.0,0.2693272531,2.4598133563999998,International
1.0533699989,3476.7128905999994,1121.1196289000002,962.47229004,395.52758789,1.2670255899,546.87304688,6.616992950399999,5373.659668,783.53948975,682.67657471,108.38461304,1.9864133596,436.92514038,4.452627182,9270.0439453,1529.4093017999999,1227.3925781,75.36621093800001,1.8545833826,1010.0518187999999,42.975765228,0.35205078125,0.032824087888,0.02880859375,0.00244140625,4.3716225624,0.021371107548000003,1.7772736549,9.9636993408,1.8093430996000002,1.6228502988999998,2.2392880055e-05,1.0088403225,1.1020337343000002,Country
0.44216156006000007,2935.3808594,1222.9066162000001,1162.7838135,511.52752686,0.7357454896,425.81820679,4.1608924866,3698.9787598000003,995.32977295,903.89123535,248.17237854,1.675117135,478.77249146,1.3352054358,6729.1259766,1961.8446045000003,1744.1894531,161.49902344,1.2120270729,1153.3897705,16.229251862,0.30224609375,0.04604568705,0.041015625,0.0048828125,3.2146265507,0.029436234385000003,10.103228569,13.622156143,1.7460854053000001,1.4738566875,0.0072118472308,1.9194825888,1.2347742319,Folk
3.1281607151,3529.4819335999996,1695.4466553,1563.8173828,0.0,1.7835227250999999,542.95581055,9.8850221634,6817.518554699999,1622.3984375,1305.8588867,0.0,3.0965306758999995,1124.7946777,4.6115627289,10217.504883,3134.8625488000002,2702.4169921999996,0.0,2.1800398827,1945.3546142999999,15.055758476,0.62548828125,0.083573110402,0.05615234375,0.0,3.8421938419,0.10410770029,1.1097278595,7.1137676239,3.5879154205000003,3.8544516562999998,0.0,-1.1389737129000002,1.3788539171,Pop
-0.31634613872,3415.2551270000004,1692.3179932,1716.7867432,515.96685791,0.21087720989999997,537.11273193,3.7791893482,5503.8618164,1058.9431152,984.69036865,156.18676758,1.3846875428999998,581.05023193,0.69600343704,9517.675781200001,2163.1066895,1884.1552734000002,139.96582031,0.9942626357100001,1575.6206055,30.254959105999998,0.47509765625,0.031325306743,0.02490234375,0.001953125,3.6556174755,0.025281686336,-0.35227298736999996,8.161283492999999,2.6233892441,2.3042113781,2.0451268938e-05,0.6563799381300001,1.5190974474,Jazz
-0.11565043777,3648.7749023,1502.1176758,1618.7154541,0.0,-0.37512445450000004,545.89575195,2.4109969139,6021.0351562,1233.8769531,1119.4605712999999,0.0,1.2431201935,802.69458008,-0.41043081880000004,10066.772461,2616.4682617,2853.1494141,0.0,0.21688210964000001,1586.6712645999999,14.078473091,0.46484375,0.044233564287,0.02978515625,0.0,3.2403888702,0.05089699477,0.5537314415,17.003793716,4.9581718445,4.3759756088,0.0,0.9341712594,3.3024432658999996,Hip-Hop
0.06280502677000001,3508.9868164000004,1656.5828857000001,1616.9125977,376.57388306,0.34366750717,470.75756836,3.1696641445,5804.369140600001,1162.7081299000001,1160.3155517999999,165.34431458,0.7272616028800001,456.80493164,0.9777280688299999,9593.0419922,2525.2763671999996,2476.3183594,129.19921875,0.6299917101899999,1190.3028564,2.7683413029,0.21923828125,0.035285416991,0.033203125,0.0,0.98756301403,0.019583998248,1.8981385231,16.928258896,4.6448330879,3.8858754635,8.498346869600002e-05,1.3122160434999999,2.8073396683,Jazz
-0.65395694971,3547.8432617,1413.7608642999999,1388.8917236,415.97998047,0.28794395924000005,469.21276855,-0.58368349075,5629.3334961,1269.0231934,1049.4959717,150.15498352,0.62515681982,712.88067627,-0.8454472422600001,9517.675781200001,2459.5568848000003,1959.5214844,129.19921875,0.44117325544,1439.8395996,2.1345899105,0.32080078125,0.059199184179,0.04248046875,0.00244140625,1.4225178957,0.050896763802,1.1281490326,9.5609989166,1.5939044952,1.6194548606999999,7.8231736552e-05,0.67943650484,1.1655101776,Experimental
2.7244081497000003,4459.6181641,1722.6411133000001,1720.314209,0.0,-0.039936684071999996,538.18963623,11.568984032000001,8138.622070300001,1531.4436035,1435.3652344,0.0,2.4130651950999997,906.69604492,2.7090628147,11025.0,3204.1806641,3262.2802734,0.0,0.8774382472,1686.2938232000001,54.59677887,0.99951171875,0.061596550047,0.0400390625,0.0,6.222527503999999,0.08806809783,0.5775015354199999,15.476490974,4.8840937614,4.9705042838999995,0.0,0.7175300717399999,3.2791495323000004,Soul-RnB
-0.62005877495,3034.6101074000003,1659.8674316,1725.8991699,493.30545044,-0.30234903097,484.67578125,2.6518616676,4693.3476562,1200.0065918,1143.1940918,193.20239258,1.1702063084,638.11560059,-0.88194996119,6890.625,2765.5795898,2853.1494141,161.49902344,0.29027196765,1702.5963135000002,18.545681,0.44580078125,0.046466376632000005,0.037109375,0.0029296875,3.2632143497,0.038617979734999995,-0.45843768119999995,17.132562637,6.8762192726,6.8152036666999996,0.0011753134895,-0.020790109411,2.7682178019999997,Blues
-0.26837527751999996,3466.3237305,1222.0083008,890.70080566,325.94021606,0.8974021673200001,726.04248047,2.0014419556,5720.485839800001,1050.4963379,771.38879395,188.22944641,1.5393024683,775.07537842,0.48295253515000003,9474.609375,2203.6662598000003,1313.5253906,247.63183594,1.2180204391,1894.7416991999999,2.8271331787,0.30419921875,0.051250312477,0.04345703125,0.001953125,1.3832285404,0.034080948681,9.8484344482,13.491890907,2.1122863293000003,1.7207328081,0.00016004095959999999,2.6445150375,1.5211988688,Experimental
7.2074770927,4127.826660199999,1189.2966309,1102.1325684,0.0,1.726765275,364.96182251,20.304269791,5821.068847699999,773.93817139,669.7701416,0.0,3.0905308723,351.64871216,16.686771393,10152.905273,1382.776001,1108.9599609000002,0.0,2.9854681492000004,928.14312744,36.771297455,0.318359375,0.031890340148999996,0.02734375,0.0,4.3766460419,0.018537882715,-0.78289580345,17.201126099,6.333223342899999,6.3389286995,0.0,0.19305764139000003,3.7199890613999997,Rock
0.32077503204,3601.0722655999994,1752.97229,1766.2823485999998,732.14880371,0.088808745146,410.59658813,17.487298965,5424.4262695,1046.9312744,942.94854736,363.43978882,2.587877512,460.14526367,-0.39286637306,9485.3759766,2442.6806641,1561.1572265999998,452.19726562,0.88283598423,1742.277832,32.123706818,0.2607421875,0.02793125622,0.02294921875,0.0048828125,3.6699817181,0.0181153249,0.10726809502000001,14.616479874000001,5.8806910514999995,6.082931995399999,0.00019469048128999998,-0.12690636515999998,2.6642718315000002,Hip-Hop
1.3040930033,3763.5498046999996,1175.5986328,1026.5288086,0.0,1.1966331005,690.72711182,6.310737133,6072.3178711,791.35723877,585.13330078,0.0,2.2135159969,707.24645996,2.8747577667,9614.5751953,1591.7712402,947.4609375,0.0,1.816013813,1734.87146,42.610584259,0.5341796875,0.026985837146999998,0.01806640625,0.0,5.0208969116,0.032654106617,3.8940763474,10.941110611,2.2232875824000002,2.0404233931999998,0.0,1.4229742288999998,1.6334571838,Soul-RnB
1.4108140469,4829.605957,1974.5130614999998,1667.8233642999999,0.0,1.3607093096,908.11895752,21.436811447,9043.058593799999,899.7121582,592.91918945,0.0,4.0926051139999995,928.81787109,5.1698784828,10745.068359,1477.550415,527.56347656,0.0,2.6227984428,2664.0610352,350.10803223,0.82958984375,0.027815224603,0.02294921875,0.0,17.017328262,0.03397250548,3.9605250359,3.1168057919,0.49428790808,0.42969495057999996,0.0,1.5036070347,0.37004604935999996,Classical
2.1115961075,4718.7084961,1555.4429932,1498.6431885,575.17614746,0.7968771457699999,494.22085571,27.878164290999997,9444.5644531,1331.9852295,1088.7811279,219.97050476,4.8316369057,1226.4733887,4.7732315063,10798.901367,2631.3701171999996,2067.1875,118.43261719,1.7965780497,1869.1862792999998,42.462295532,0.8984375,0.063610173762,0.0439453125,0.001953125,6.3909568787,0.11448431015,0.5086004734,11.708757401,4.3955292702,4.1340713501,9.202944784200001e-05,0.48631751537,1.9804475307,Country
5.6279377937,3371.965332,918.2010498,846.30383301,429.02230835,2.228946209,244.43403625,32.390525818,4561.5341797,725.04144287,722.46417236,235.83737183,2.8465840816,167.32545471,19.814573288,9022.4121094,1329.3665770999999,1378.125,10.766601562,2.3309073448,438.42022705,1.6137719153999999,0.1455078125,0.037011608481,0.0380859375,0.0,-0.19699665904,0.013307698071,5.391564369199999,11.656897545,1.7216351032,1.6214518547,0.0030936000403,1.5205396413999999,1.1739662886,Classical
0.094975374639,3451.7751465000006,1535.0743408,1415.3233642999999,411.45724487,0.83227258921,591.22875977,2.9011178017000003,5168.6748047,971.46026611,808.60021973,112.36433411,1.5619844198,624.81945801,0.14816148579000002,8710.1806641,2275.8845215,1841.0888672000003,64.599609375,0.94571596384,1787.5096436000001,12.814068794,0.32666015625,0.023974163458,0.01806640625,0.0,2.649851799,0.020748985931,0.41772508621,20.786619186,5.8192820549,5.8360214233,0.00020446316921,0.40928229689999995,3.1963274479000003,Jazz
-0.40648236871,3495.7944335999996,1549.6422119000001,1712.5893555,0.0,-0.44347128272,662.62817383,0.092668056488,5517.8447266,1307.4755859000002,1342.1595459,0.0,0.47680541873000004,835.31164551,-1.0972480774,9528.4423828,2809.3479004,3273.046875,0.0,-0.032084707171,1824.5599364999998,9.5004882812,0.44189453125,0.05092347040799999,0.037109375,0.0,2.4147486687,0.051606159656999995,3.4792442322,10.364091873,2.7450389862,2.7316937447000003,0.0,0.37621200085,0.9836445450799999,Pop
5.1085739136,4360.0478516,1536.553833,1465.2811279,571.41192627,1.2596353292,442.90679932,43.653808594,8974.9443359,1414.432373,1220.8327637,351.69061279,5.8722090721,882.66027832,9.9920110703,10637.402344,2710.411377,2228.6865234,742.89550781,2.6088318825,1429.2380371,76.08340454100001,0.857421875,0.070358403027,0.05908203125,0.00439453125,8.2023735046,0.07759450376,1.5687775612000001,13.67385006,7.6198129653999995,7.9471712112,7.9973484389e-05,-1.0246491432,2.2487277985,Country
-0.36863055825,3493.7270508,1306.8590087999999,1305.8796387,0.0,-0.06803882122,407.19351196,0.29153290391,5523.381347699999,1082.2706299000001,1080.1618652,0.0,0.1013604477,386.06918335,0.16932694614,9560.7421875,2110.2141113,2045.6542969,0.0,0.27757632732,902.23028564,5.8293719292,0.22705078125,0.052579551935,0.05224609375,0.0,1.24261868,0.020677911118000002,0.28884243965,10.661388397,4.1353116035,4.5818214417,0.0,-0.9884425997700002,1.8099159002,Rock
1.1789624691,3970.0458983999997,1820.9066162000001,1743.8592529,1156.9362793,0.99835956097,340.556427,36.897323608,7595.138183600001,1764.4752197,1596.1480712999999,942.5045166,5.230732917799999,725.26654053,7.3628411293,10432.836914,3686.3122559,3391.4794921999996,1550.390625,2.0338139534,1222.6594238,68.480270386,0.7255859375,0.076241187751,0.06591796875,0.00341796875,7.865234375,0.068143375218,6.3772106171,16.336475372,8.8989992142,9.1551914215,1.8594162157e-06,-1.943351984,2.1419641972,Folk
0.094742029905,3610.8574219000006,1193.274292,1107.5701904,0.0,0.73771393299,616.59326172,3.9595789909,5559.6865234,716.40814209,502.58773804,0.0,1.6772223711,577.5892334,2.2295193672,9399.2431641,1358.4678955,710.59570312,0.0,1.5985045433,1499.4788818,7.7003350258,0.1689453125,0.023588219658,0.0166015625,0.0,2.2973842621,0.019431358203,-0.9869325161,13.731254578,6.0298733711,6.6511397362,0.0,-0.26533085108000004,3.3664753437,Instrumental
-0.038801670074,3757.7055664000004,1639.3770752,1668.5568848,415.97369385,0.36743497849,598.03863525,5.5029654503,6206.0400391,1188.5559082,873.22973633,184.59313965,2.2255556583000002,1010.8305663999998,0.67120194435,9776.074218799999,2391.9033203000004,1561.1572265999998,161.49902344,1.1056860684999998,2023.220459,19.601793289,0.5869140625,0.043680280447,0.02001953125,0.0048828125,4.1622695923,0.076505027711,1.1007637978,10.518921852,2.9752309322,2.7672982216000004,0.0011375331087,0.80467098951,1.5671634674000001,Folk
0.36500704288,4206.034668,1569.6829834,1423.1309814,311.62347412,0.7992889285100001,735.80438232,16.277574539,8398.7255859,1125.6883545,871.63964844,52.885124207,3.0575137138,931.55291748,1.5418343544,9819.140625,2333.8574219,1561.1572265999998,32.299804688,1.4153898954,2063.9711914,87.90426635700001,0.82568359375,0.042248155922,0.02880859375,0.001953125,8.400147438,0.065436050296,-0.1504137516,16.971681595,6.291497230499999,5.716990947699999,0.001686197822,0.49295455217,3.2277216911,Soul-RnB
-0.72744369507,3206.6113281,1902.0384520999999,1923.0827637000002,646.82293701,-0.32521256804000004,397.93466187,-0.48060190678000003,4389.0229492,1887.9827880999997,1819.8034667999998,430.23583984,0.37089717388000004,688.08300781,-0.88422548771,7611.987304699999,4044.3332520000004,4091.3085938,624.46289062,-0.14485442638,1325.8018799000001,1.728946805,0.42822265625,0.10027989744999999,0.0849609375,0.0087890625,1.2398731709,0.059373762459,2.4898633957,11.11462307,3.9057748318,3.8286445141,0.001425220049,0.5373339653,1.2055575848,Experimental
-1.154800415,3170.355957,1413.7410889,1168.487915,0.0,0.44139930606000005,756.41772461,0.33570182323,5601.8369141,1285.866333,843.29351807,0.0,1.1848468781000001,1071.9904785,-0.7997075915299999,9130.078125,2523.9570312,1604.2236328,0.0,0.75177651644,2116.7077637,8.4773845673,0.515625,0.055362675339,0.037109375,0.0,2.5325703621,0.05834473297,0.3211247921,14.862343787999999,3.9091086388,3.8274035454,0.0,0.57914757729,2.5579810143,Instrumental
39.963493346999996,3576.5895996,978.23370361,940.39068604,588.26696777,5.9434075356,325.71826172,47.865428925,5682.056640600001,775.44396973,683.26574707,374.37823486,6.215529441799999,505.45761108,45.585632323999995,9722.2412109,1243.4608154,1076.6601562,344.53125,6.3018193245,980.75439453,41.906352997,0.4384765625,0.048943441361,0.0458984375,0.0,4.610701561,0.035162433982,-0.086598157883,8.5798177719,4.1904439926,4.2231426239,2.6101548656e-07,-0.30187040566999995,1.5428009033,Electronic
0.30065640806999994,3676.7619629,1706.7884520999999,1563.5462645999999,352.05477905,0.6960298419,567.29351807,3.6412014961000003,4838.7885742,1347.7658691,1243.8249512,164.80882263,1.5414161681999998,669.09887695,1.6326601505,8656.347656200001,2966.7460938,2842.3828125,139.96582031,1.0455579758,1518.7247314,13.057457924000001,0.40087890625,0.052024368197,0.04443359375,0.001953125,2.9765937327999996,0.042010538279999995,0.5797250270800001,14.16310215,4.7294979095,5.0720458031,0.0073876674287,0.46506473422,2.4478843212,Rock
4.1451172829,3462.3427733999997,1388.4182129,1346.2860107000001,578.95092773,1.3718875647,360.81790161,5.857814312,5296.1118164,1066.6530762,954.68652344,233.12179565,2.0964727402000003,530.03057861,2.1873538494,9334.6435547,2205.1796875,1948.7548827999997,204.56542969,1.211009264,1147.8826904,20.207460403,0.333984375,0.041070882231,0.03173828125,0.005859375,4.0751452446,0.038809109479,0.094663619995,13.446939468,4.5790128708,4.7372264862,4.9015466175e-06,-0.14288443327,2.074326992,International
-0.8907957076999999,3493.8129883,1486.9173584,1336.3354492,0.0,0.40923368931000004,666.55511475,0.92168152332,5512.5,1217.1503906,1042.7506104000001,0.0,1.0106137991,762.73522949,-0.34158629179,9388.4765625,2580.4631348000003,2099.4873047,0.0,0.72839283943,1727.8677979000001,8.2750959396,0.33642578125,0.03926808387,0.03173828125,0.0,2.2514283657,0.034295272082000006,-0.81500983238,18.885671616,7.7134013176,7.410698890700001,0.0,0.071947023273,3.9108409882,International
-0.06106055900500001,3694.9577636999993,1448.9200439,1529.7167969,0.0,0.12323974072999999,603.76879883,2.9869961738999997,5847.2504883,1195.2979736,1035.4416504,0.0,1.3238723278,876.69854736,0.37444770335999994,9679.1748047,2516.1887207,2530.1513671999996,0.0,0.53369098902,1748.8283691,21.237171173,0.494140625,0.041082255542,0.0244140625,0.0,3.7906682491000003,0.052187286316999995,-1.0079683065,12.938680649,5.9902677536,5.799202919,0.0,0.018164897338,3.2402889729,Country
2.3412277699,3797.6381835999996,1575.309082,1634.9680176,0.0,0.53997820616,503.90170288,23.7527771,7669.816406199999,1177.2561035,1111.2927246,0.0,3.9757127762,817.98571777,3.0498206614999996,10357.470703,2703.4121094,2691.6503906,0.0,1.0636466742,1703.5961914000002,72.363319397,0.7265625,0.041751131414999997,0.03173828125,0.0,7.7663455009,0.060798432677999996,0.5726153850600001,16.22244072,5.5428786277999995,5.455830097200001,0.0,0.32231095433,2.6405515671,Soul-RnB
-0.9096089005500001,3764.3112793000005,1833.3486327999997,2029.9049072,0.0,-0.21857656538000003,692.39648438,1.447390914,5876.787109399999,1241.197998,1165.5046387,0.0,0.83180344105,771.23071289,-1.3960518837,9733.0078125,3138.166748,3552.9785155999994,0.0,0.067321099341,2118.6135254,40.309856415,0.34619140625,0.020377812907,0.013671875,0.0,4.5067844391000005,0.022353462875,-0.0039358139038,16.358470917000002,7.1059827805,7.242860794099999,0.0,-0.27724787593,3.1735296249,Hip-Hop
6.0612096786,3659.6621094000006,1101.128418,1028.925293,367.54998779,1.7700800896000002,380.32980347,24.182195663,5593.5791016,755.21392822,699.41265869,120.92319489,3.2969925404000002,435.18078613,10.78725338,9517.675781200001,1493.2103270999999,1485.7910156,107.66601562,2.2006657124,984.99755859,46.596775055,0.412109375,0.029983410611999998,0.02392578125,0.00390625,4.6865820885,0.025661990047,2.3657450676,15.21741581,2.6818072796,2.37814188,5.9555877669e-05,1.1290229559,1.7256106138,Folk
4.961454391499999,3635.6044921999996,1451.0992432,1402.7686767999999,610.30133057,1.6011241674,397.14389038,22.357467651,5761.814453100001,1186.5793457,1064.4146729000001,327.7550354,3.9706561564999996,604.18774414,8.4739742279,9754.5410156,2486.1850586,2196.3867188,236.86523438,2.2223742008,1242.2143555,24.487697601,0.38623046875,0.049839232117,0.04345703125,0.0,3.9799964427999996,0.030751455575,2.0514597893,12.726488113,3.1359701156999997,2.9281339644999997,6.7851506174e-05,0.87849545479,1.6679812669999998,International
-0.27727022767,3491.3647460999996,1543.4952392999999,1534.364624,0.0,0.3107316792,524.11340332,3.6296312808999995,5721.6992188,1433.8479004,1305.7729492,0.0,1.1243275404000002,573.54534912,0.90347510576,9463.8427734,2925.4648438,2519.3847656,0.0,0.8826470971100001,1327.253418,0.049907114357,0.216796875,0.071115359664,0.06787109375,0.0,0.5832830071399999,0.036749795079,0.6942603588099999,17.775922775,5.9195694923,5.6402420998,0.0,0.6407251954100001,3.3289999962,Rock
17.924221039000003,3651.1433104999996,901.56304932,839.17907715,0.0,3.9951395988,464.02560425,29.488031387,5555.7807617,798.01605225,758.32489014,0.0,4.4640049934,409.28860474,22.775941849000002,9377.7099609,1485.7768555,1345.8251953,0.0,4.681627750400001,1088.1539307,1.4097259045,0.13525390625,0.052513863891000004,0.0546875,0.0,-0.7372848391500001,0.01639319025,1.3873763084000001,3.4900045394999997,1.6664905548,1.6813927888999998,0.0,-0.7617417573899999,0.62299162149,Classical
1.4493188858000001,3650.824707,1249.2913818,1076.3586426,438.66275024,1.3581153153999999,538.70275879,7.979895591699999,4446.4106445,635.66827393,535.28253174,202.09181213,2.4020376205000002,364.88998413,10.005440712,8505.6152344,1007.3301392000001,667.52929688,161.49902344,3.1223204136000002,1122.0561523,13.375412940999999,0.17236328125,0.021007591859,0.017578125,0.0,2.3703303337,0.011727816425,6.770030021699999,6.275714874299999,0.72109031677,0.55504691601,0.00034618575592000004,2.0398290157,0.62980902195,Classical
1.5259245634,3679.6616210999996,1457.8359375,1431.2956543,0.0,0.52485316992,428.61386108,13.608816147,5625.2919922,1086.4498291,1088.8027344,0.0,2.0179917812,455.00601196,3.7619826794,9786.8408203,2235.8864746,2476.3183594,0.0,0.9430391788500001,1103.9377441,9.386126518200001,0.3095703125,0.045153979212,0.0419921875,0.0,1.891808629,0.026473185048000003,-0.68357133865,17.674943924,5.4373989105,5.407987594600001,0.0,0.21311183274,3.0222718716,Electronic
-0.29762434959,3667.6308594000006,1666.9473877,1596.1550293,0.0,0.36387422681000003,479.04598999,2.2593464851,5633.1572266,1126.010498,845.28356934,0.0,1.5338422059999999,780.1887207,-1.0037863255,9700.7080078,2491.0341796999996,2077.9541016,0.0,0.45859315991000005,1759.1854248,13.690610885999998,0.40869140625,0.034035068005,0.01416015625,0.0,3.2816770077,0.050675574689999996,-0.26921749115,17.154695511,7.210799694099999,7.7322511673,0.0,-0.45618066192,3.3865027428,International
-0.023807022721000003,3249.8642578000004,1522.0926514,1516.8688965,630.7144165,0.38688459991999996,486.52938843,5.976341724400001,5492.284668,1336.9735107000001,1280.484375,387.96856689,1.6069339513999998,520.51367188,1.8430378437000001,9323.8769531,2688.920166,2444.0185546999996,807.49511719,1.1896542311,1224.168335,37.12203598,0.4384765625,0.062365766615000005,0.05810546875,0.0,4.4601025581,0.032906152308,-1.1623091698,22.561668395999998,11.045133590999999,12.916840553,0.00011263533088,-0.37049996853,5.1555404663,Rock
-0.039628781378,3202.0817871,1686.4042969,1694.7203369000003,751.72906494,-0.12488112599000001,344.36047363,3.7167420387,5443.353515600001,1397.529541,1347.1461182,342.03845215,1.1739014387,393.27398682,0.87714493275,9302.34375,2968.4814453000004,2917.7490234,279.93164062,0.5776078105,859.17059326,11.720021248,0.32275390625,0.054596550763,0.04833984375,0.0068359375,2.3810830116,0.02840889059,0.63394737244,13.411249160999999,3.2192559242,3.0577859879,2.4572211260000004e-05,0.62365114689,1.7218601703999998,Rock
-1.3146263361,3484.2189941,2023.0119629,1982.4594727,398.91165161,-0.016681982204,804.95019531,0.15449801087,6255.802734399999,1803.9351807,1375.7010498,114.09197235,0.94560736418,1301.1177979000001,-1.2610961199,9162.3779297,3725.6374511999993,3143.8476562,96.899414062,0.33767175674000005,2631.5461425999997,5.719483375499999,0.521484375,0.068630538881,0.04150390625,0.001953125,2.1786022186,0.071770600975,-0.44339656829999996,16.276704788,4.4824380875,3.8929822444999997,0.0006680009537399999,0.62412756681,2.9773635863999997,Hip-Hop
-1.0675214529000001,3411.7451171999996,1778.9110107000001,1764.3706055,626.72491455,0.10585644096,564.24133301,-0.34569683670999996,5376.0883789,1500.7637939,1222.5341797,228.8104248,0.7894500494,876.96575928,-1.1480157375,9248.5107422,3229.1315918,2885.4492188,204.56542969,0.33186843991,1930.4322510000002,4.4306907654000005,0.4375,0.057112012058,0.037109375,0.00341796875,1.9446862936000002,0.054390840232,1.5945477486000001,5.783361911799999,1.1420682669,0.9462506771100001,7.5014817412e-05,1.1671036482,0.84502005577,Blues
4.6824073792,3927.4023438,1035.0186767999999,754.44818115,464.15921021,2.3530442715,754.68756104,14.174938202,6063.100097699999,818.22119141,619.72814941,364.19985962,3.6111938952999996,638.30334473,12.031083107,9937.5732422,1425.5133057,882.86132812,473.73046875,3.556119442,1717.9099121,22.991250991999998,0.3564453125,0.0424968265,0.03759765625,0.0,3.1279809475,0.022251324728,8.3076972961,14.024995804000001,1.3683444262,0.6126035451899999,0.00012696764315,2.6634144783,1.9158848524,Classical
2.3918244839,3497.2875977,792.47875977,721.34753418,314.28894043,1.3186107874,328.20913696,9.129693985,3808.2839354999996,606.0612793,499.59664917,142.49539185,2.3701212406,380.68106079,7.1639294624000005,8451.7822266,1087.6918945,936.69433594,139.96582031,2.2251076698,777.3081665,24.23641777,0.31103515625,0.028396425769000002,0.02197265625,0.00439453125,3.5655093193000003,0.021542811765999998,3.1791572571,10.509840012,1.9387006759999998,1.8087029457,0.00060986081371,1.1242961884,1.1510416269,Folk
1.9572468996,3763.5488280999994,1340.2080078,1352.3286133,353.81686401,0.8825981617,510.79162598,10.941627502000001,5864.8081055,885.91662598,679.85656738,141.32119751,2.9699459076,785.57220459,4.7399969100999995,9743.7744141,1641.0603027,1130.4931640999998,107.66601562,1.9390989542,1581.0198975,25.37610054,0.4541015625,0.030316727236000002,0.0166015625,0.0048828125,4.7737050056,0.052518822253,1.6141238213,14.411642075,3.1631519794,2.9905564785000003,0.0003541422775,0.84840857983,1.7281488180000002,Folk
-0.44550636411000005,3774.6774901999997,2657.8076171999996,2713.2636719,0.0,-0.25622880459,468.19781494,-0.077928513288,6605.6611328,2688.9990234,2457.2956543,0.0,0.79899400473,988.0302124,-0.72219538689,10012.939453,6013.2475586,6481.494140600001,0.0,-0.52040332556,1688.9804688000002,5.899891853300001,0.6328125,0.1363800168,0.10400390625,0.0,2.3322699069999997,0.09669709205600001,2.0548181534,7.601006984700001,1.1432950497,0.9846128225299999,0.0,1.1566820145,0.74127757549,Classical
74.798835754,3626.2197266000003,675.64916992,662.40539551,0.0,6.7623200417,185.15562439,226.83808899,5580.287597699999,492.21343994,472.46887207,0.0,8.7928581238,165.33822632,187.40109253,9442.3095703,799.090271,775.1953125,0.0,9.965596199,344.16140747,0.34750640392,0.0908203125,0.032259084284,0.02978515625,0.0,0.7170816659899999,0.013223398477000001,0.6183891296399999,3.6236953735000004,1.4577137232,1.4615583419999998,0.0,-0.029103308916000003,0.4746657908,Classical
15.164113998,3273.4702148,1208.3919678,1171.2984619000001,737.1652832,3.2753419876,296.06069946,9.2150840759,4501.3237305,1148.0769043,1060.8953857000001,417.88363647,2.562584877,403.20144653,7.7439317703,7784.252929699999,2437.6086425999997,2336.3525391,473.73046875,2.0632550716,823.01165771,8.3183794022,0.26708984375,0.05881626159,0.05224609375,0.0,2.2637431622,0.030342677608,0.18871879577999998,10.796607018,4.591135025,4.4320611954,0.0006599883781699999,0.018183875829,1.8883574009,Rock
-0.40820732713,3709.4316405999994,1544.6274414000002,1498.7169189,550.84777832,0.49633824825,461.73983765,0.58787411451,5148.826660199999,1517.5881348,1483.020874,250.5831604,0.5756573677100001,581.69720459,1.121774435,8914.746093799999,2866.3671875,2756.25,398.36425781,0.76312321424,1127.8743895999999,1.8910275697999999,0.3896484375,0.07954069972,0.07373046875,0.0,1.0511101484,0.044131763279,-0.71780729294,9.1414251328,2.8878083229000002,2.9530510902,0.0016879560426,0.20903860033,1.8201603888999998,Jazz
35.0440979,3366.8525391000003,2421.036377,2443.9226074000003,0.0,-3.848762989,277.27737427,4.2917823792,5850.2729492,2011.7131348,1890.8985596,0.0,1.5968706608,816.33959961,0.8448278904000001,9593.0419922,4710.2885742,4823.4375,0.0,0.049060549587000006,1463.800415,0.8977495431899999,0.29248046875,0.074119575322,0.0537109375,0.0,1.2565227747,0.065203569829,0.099978208542,8.6861772537,2.5799860954,2.6702613831,0.0,0.34696769714000003,1.4923660755,Electronic
